"match_id","innings_1_score","runs_to_win","wickets_in_hand","bowler_runs","bowler_econ","bowler_wickets","bowler_boundaries","batsman_runs","batsman_sr","batsman_boundaries","non_striker_runs","non_striker_sr","non_striker_boundaries","bowler_eg_games","bowler_eg_runs","bowler_eg_economy","bowler_eg_wickets","batsman_eg_games","batsman_eg_runs","batsman_eg_sr","non_striker_eg_games","non_striker_eg_runs","non_striker_eg_sr","bowler_lt_games","bowler_lt_runs","bowler_lt_economy","bowler_lt_wickets","batsman_lt_games","batsman_lt_runs","batsman_lt_sr","non_striker_lt_games","non_striker_lt_runs","non_striker_lt_sr","match_result"
"829774","187","20","4","28","9.3333","1","5","4","133.3333","0","2","100.0000","0","80","1172","10.7032","62","11","102","150.0000","40","397","151.5267","104","3037","8.5670","127","13","115","129.2135","66","880","129.0323","Won"
"392241","170","26","4","33","11.0000","1","5","6","200.0000","1","1","50.0000","0","79","1058","10.7230","43","4","36","109.0909","20","97","112.7907","119","3342","7.9477","102","7","69","82.1429","21","117","105.4054","Won"
"392201","165","8","6","30","10.0000","1","5","62","116.9811","7","8","61.5385","0","58","877","10.4821","39","5","72","160.0000","4","36","109.0909","73","2083","8.2659","85","36","886","110.0621","7","69","82.1429","Lost"
"392234","134","11","4","20","10.0000","0","4","36","163.6364","5","0","0.0000","0","64","776","9.5215","41","84","1478","183.8308","20","97","112.7907","101","2703","7.9383","99","194","5230","131.0449","21","117","105.4054","Won"
"829732","127","5","6","23","7.6667","0","2","1","100.0000","0","14","116.6667","1","79","1058","10.7230","43","39","439","157.3477","40","397","151.5267","119","3342","7.9477","102","45","527","136.8831","66","880","129.0323","Lost"
"829792","201","18","3","34","11.3333","3","7","1","100.0000","0","26","371.4286","4","100","1446","9.0753","83","40","397","151.5267","34","432","170.7510","121","3327","7.4016","146","66","880","129.0323","42","551","158.3333","Won"
"829766","171","29","4","15","5.0000","0","2","15","136.3636","2",NULL,NULL,NULL,"81","1232","10.6207","62","37","428","144.5946","57","637","157.6733","120","3687","8.7508","137","69","1373","120.7564","67","975","142.7526","Won"
"548372","171","14","5","25","12.5000","0","4","81","152.8302","10","38","135.7143","5","20","234","9.2368","9","76","930","167.8700","110","1783","177.2366","38","755","8.1769","19","149","3659","126.6967","144","3044","150.9921","Lost"
"548384","187","46","2","8","8.0000","0","1","16","114.2857","2","5","250.0000","1","72","700","8.7137","30","20","86","89.5833","18","99","101.0204","155","3515","7.7737","122","20","88","88.8889","20","104","96.2963","Won"
"548360","173","16","3","18","6.0000","1","3","9","180.0000","1",NULL,NULL,NULL,"14","183","11.4375","7","20","168","152.7273","20","86","89.5833","17","497","8.0161","23","88","2385","135.8974","20","88","88.8889","Lost"
"548344","168","5","4","17","5.6667","2","1","15","375.0000","3","29","193.3333","3","23","339","9.8261","18","4","19","118.7500","76","930","167.8700","23","707","7.8994","31","5","32","106.6667","149","3659","126.6967","Lost"
"501237","181","44","5","18","6.0000","1","2","8","66.6667","1",NULL,NULL,NULL,"22","244","9.8919","16","37","536","173.4628","3","14","87.5000","38","1057","8.3447","48","182","4607","130.5839","3","20","76.9231","Won"
"501231","142","30","3","18","6.0000","1","1","14","100.0000","0","2","200.0000","0","24","297","7.6154","28","2","20","117.6471","2","3","100.0000","27","716","7.4583","43","2","26","118.1818","2","3","100.0000","Won"
"501246","160","33","4","25","8.3333","1","3","23","104.5455","1",NULL,NULL,NULL,"48","552","10.6154","29","37","536","173.4628","2","2","66.6667","92","1975","8.9434","71","182","4607","130.5839","2","2","66.6667","Won"
"980942","180","7","7","23","7.6667","0","3","11","137.5000","1","49","128.9474","3","72","961","9.9931","55","103","1102","145.9603","84","1162","169.3878","105","2742","8.1124","107","136","2159","127.4498","176","3823","129.9456","Lost"
"980960","154","30","2","25","8.3333","0","4","32","128.0000","3",NULL,NULL,NULL,"60","731","9.9007","41","39","439","157.3477","18","99","101.0204","92","2686","7.8347","117","45","527","136.8831","20","104","96.2963","Won"
"980968","164","12","4","21","7.0000","3","2","20","333.3333","3","10","111.1111","1","42","548","10.8158","28","53","507","148.2456","20","251","154.9383","68","1743","9.1177","67","71","913","128.2303","32","511","121.0900","Won"
"980982","175","17","6","37","12.3333","0","6","8","133.3333","1","20","117.6471","2","16","311","11.7358","13","2","14","116.6667","29","403","159.2885","20","620","9.6124","25","3","14","107.6923","42","825","137.9599","Won"
"980946","189","39","3","14","4.6667","3","0","17","170.0000","2",NULL,NULL,NULL,"84","1322","8.9526","69","50","760","183.5749","22","88","104.7619","92","2687","7.6155","127","77","1850","139.3072","25","122","104.2735","Won"
"501224","132","14","2","14","4.6667","2","1","7","140.0000","1","9","128.5714","1","80","1172","10.7032","62","12","70","120.6897","41","251","145.9302","104","3037","8.5670","127","13","88","107.3171","47","342","120.4225","Won"
"501247","156","25","5","37","12.3333","0","7",NULL,NULL,NULL,"0","0.0000","0","64","831","9.4611","55","16","235","162.0690","18","112","130.2326","82","2411","8.1499","100","23","394","128.3388","19","124","129.1667","Won"
"335995","214","17","3","28","14.0000","0","4","1","100.0000","0","6","120.0000","1","11","147","10.6265","6","5","7","58.3333","21","137","104.5802","30","694","7.9013","23","5","7","58.3333","27","198","92.9577","Lost"
"729322","172","20","4","9","9.0000","1","1","78","165.9574","9","4","200.0000","1","64","776","9.5215","41","110","1783","177.2366","6","55","125.0000","101","2703","7.9383","99","144","3044","150.9921","13","169","113.4228","Won"
"734026","160","4","7","29","9.6667","0","4","7","350.0000","1","10","142.8571","1","21","265","7.8713","22","15","136","141.6667","21","282","158.4270","26","725","7.5000","39","20","295","122.4066","85","2006","128.1789","Lost"
"734034","185","2","7","37","12.3333","0","4","0","0.0000","0","63","131.2500","6","72","700","8.7137","30","15","136","141.6667","35","517","155.2553","155","3515","7.7737","122","20","295","122.4066","175","5197","127.3150","Lost"
"729300","193","74","1","22","11.0000","0","3","3","75.0000","0","1","50.0000","0","14","153","10.6744","3","48","247","106.9264","42","180","96.2567","25","655","8.0533","20","54","362","93.5401","42","183","94.3299","Won"
"392228","173","14","2","14","7.0000","2","1","9","180.0000","1",NULL,NULL,NULL,"33","336","8.7273","21","11","59","113.4615","18","16","38.0952","91","2059","7.5513","82","11","81","112.5000","19","16","36.3636","Won"
"419118","164","56","1","9","4.5000","2","1","6","46.1538","0","21","105.0000","2","58","877","10.4821","39","16","43","91.4894","13","78","102.6316","73","2083","8.2659","85","18","55","90.1639","14","113","105.6075","Won"
"729304","150","9","6","24","8.0000","1","2","1","100.0000","0","10","100.0000","1","80","1172","10.7032","62","57","637","157.6733","73","1662","225.8152","104","3037","8.5670","127","67","975","142.7526","156","4862","152.6531","Won"
"734032","195","41","5","36","12.0000","0","5","3","100.0000","0","18","180.0000","2","80","1172","10.7032","62","10","59","93.6508","6","68","141.6667","104","3037","8.5670","127","11","96","97.9592","8","91","115.1899","Won"
"734018","138","10","6","25","12.5000","1","3","4","66.6667","0","1","100.0000","0","7","117","13.2453","2","56","906","183.4008","6","68","141.6667","26","485","9.1798","10","126","2754","130.2128","8","91","115.1899","Lost"
"733996","198","50","2","27","13.5000","1","4","25","119.0476","3","6","75.0000","0","58","877","10.4821","39","10","59","93.6508","12","50","71.4286","73","2083","8.2659","85","11","96","97.9592","12","50","70.4225","Won"
"598019","124","5","6","16","5.3333","1","0","21","100.0000","2","34","80.9524","3","63","620","8.9855","39","28","429","192.3767","33","475","152.7331","163","4330","7.9938","164","102","2584","134.1641","140","3933","121.5389","Lost"
"598068","166","23","4","28","9.3333","0","3","39","150.0000","7","37","132.1429","4","114","1526","8.1970","122","37","606","164.6739","40","397","151.5267","122","3481","7.3880","188","63","1400","125.8993","66","880","129.0323","Won"
"548347","207","41","3","33","11.0000","0","6","9","100.0000","1","15","136.3636","2","81","1232","10.6207","62","20","86","89.5833","73","620","153.0864","120","3687","8.7508","137","20","88","88.8889","86","829","139.3277","Won"
"548319","138","18","5","29","9.6667","1","4","1","100.0000","0","59","125.5319","7","26","360","11.0769","13","9","97","142.6471","84","1478","183.8308","40","1062","8.1379","36","16","321","107.0000","194","5230","131.0449","Lost"
"548313","129","40","2","13","4.3333","3","1","12","109.0909","1","0","0.0000","0","51","767","11.1699","35","73","620","153.0864","18","16","38.0952","75","2103","8.3232","82","86","829","139.3277","19","16","36.3636","Won"
"548352","139","6","6","17","5.6667","1","1","10","125.0000","0","7","233.3333","1","67","603","7.7974","32","82","1126","161.7816","15","117","121.8750","151","3756","6.9771","153","153","3222","144.2902","22","304","116.9231","Lost"
"548386","190","9","5","39","13.0000","1","5",NULL,NULL,NULL,"10","200.0000","1","110","1876","9.6287","108","49","597","145.9658","29","313","147.6415","137","3869","8.5597","175","83","1695","117.3823","46","748","127.4276","Lost"
"1082640","195","9","3","35","11.6667","1","5","96","174.5455","17","4","200.0000","1","18","295","11.4194","14","22","300","168.5393","14","41","97.6190","20","704","9.9388","21","78","2208","126.6781","18","56","100.0000","Lost"
"1082597","178","11","4","38","12.6667","0","6","19","316.6667","3","1","100.0000","0","45","694","10.7044","34","61","950","181.6444","73","620","153.0864","48","1597","8.6402","67","74","1351","159.8817","86","829","139.3277","Lost"
"501276","205","73","2","27","9.0000","1","4","29","103.5714","2","1","100.0000","0","21","192","8.9302","8","37","428","144.5946","4","20","133.3333","69","1139","7.5264","30","69","1373","120.7564","5","29","111.5385","Won"
"501216","183","31","3","23","7.6667","1","3","7","116.6667","1",NULL,NULL,NULL,"27","449","11.2250","13","2","14","127.2727","11","74","125.4237","40","1316","8.8919","34","3","18","112.5000","16","121","108.0357","Won"
"336037","176","8","5","20","6.6667","1","3","11","122.2222","2","55","177.4194","7","64","794","9.0398","63","11","135","151.6854","84","1162","169.3878","88","2537","7.9780","121","14","177","143.9024","176","3823","129.9456","Lost"
"501232","160","3","3","34","11.3333","1","5","11","137.5000","2","17","94.4444","2","51","767","11.1699","35","4","20","133.3333","11","74","125.4237","75","2103","8.3232","82","5","29","111.5385","16","121","108.0357","Lost"
"1082628","162","7","4","19","6.3333","1","2","50","147.0588","6","12","171.4286","1","72","961","9.9931","55","84","1478","183.8308","61","950","181.6444","105","2742","8.1124","107","194","5230","131.0449","74","1351","159.8817","Lost"
"1082641","230","16","4","49","16.3333","2","9","42","233.3333","5","2","50.0000","0","62","883","10.2278","46","110","1783","177.2366","73","620","153.0864","86","2488","8.5108","100","144","3044","150.9921","86","829","139.3277","Won"
"829712","150","19","2","19","6.3333","1","1","56","112.0000","6","2","200.0000","0","110","1876","9.6287","108","57","637","157.6733","7","29","93.5484","137","3869","8.5597","175","67","975","142.7526","8","33","89.1892","Won"
"829730","165","3","6","24","8.0000","1","2","2","66.6667","0","1",NULL,"0","39","422","9.0429","18","47","544","141.2987","31","425","155.1095","96","2502","7.4354","87","75","1141","125.7993","41","724","126.3525","Lost"
"829782","189","30","3","19","6.3333","0","2","17","170.0000","2","0","0.0000","0","27","449","11.2250","13","37","428","144.5946","48","247","106.9264","40","1316","8.8919","34","69","1373","120.7564","54","362","93.5401","Won"
"419123","168","37","7","18","9.0000","0","3","33","122.2222","3","18","120.0000","2","41","542","10.6623","28","12","190","186.2745","18","269","157.3099","63","1733","7.6795","82","56","1349","107.3190","22","506","130.4124","Won"
"419136","177","44","3","34","11.3333","1","5","18","128.5714","2",NULL,NULL,NULL,"4","51","10.2000","4","43","528","162.4615","13","78","102.6316","10","263","8.4839","14","97","1979","132.1095","14","113","105.6075","Won"
"980922","143","11","3","18","6.0000","2","1","58","116.0000","7","1","100.0000","0","84","1322","8.9526","69","21","282","158.4270","18","99","101.0204","92","2687","7.6155","127","85","2006","128.1789","20","104","96.2963","Lost"
"980954","195","9","5","32","10.6667","1","5","1","100.0000","0","34","125.9259","2","30","439","11.4522","21","39","439","157.3477","50","865","174.7475","36","1031","8.8625","37","45","527","136.8831","189","5376","137.9169","Lost"
"733988","187","27","2","30","10.0000","1","4","2","66.6667","0","1","33.3333","0","48","552","10.6154","29","12","50","71.4286","14","20","50.0000","92","1975","8.9434","71","12","50","70.4225","16","26","54.1667","Won"
"733982","155","4","5","19","9.5000","0","2","5","71.4286","0","84","215.3846","13","64","776","9.5215","41","10","59","93.6508","73","1662","225.8152","101","2703","7.9383","99","11","96","97.9592","156","4862","152.6531","Lost"
"548357","160","20","6","22","7.3333","0","2","21","100.0000","2","1","100.0000","0","14","183","11.4375","7","27","297","144.8780","22","214","146.5753","17","497","8.0161","23","34","446","120.2156","23","280","145.0777","Won"
"548364","170","35","2","22","7.3333","0","2","1","100.0000","0","5","125.0000","1","23","339","9.8261","18","48","247","106.9264","4","10","83.3333","23","707","7.8994","31","54","362","93.5401","4","10","83.3333","Won"
"335994","208","19","3","17","5.6667","2","1","35","233.3333","5",NULL,NULL,NULL,"7","106","12.2308","3","29","310","158.9744","17","41","68.3333","15","421","9.8672","13","50","672","117.2775","17","41","68.3333","Won"
"336033","189","19","3","40","13.3333","0","7","4","133.3333","0",NULL,NULL,NULL,"14","163","9.0556","11","7","43","119.4444","2","4","133.3333","18","549","9.1500","16","8","99","112.5000","2","4","133.3333","Won"
"335996","182","67","1","19","6.3333","2","2","2","66.6667","0","2","12.5000","0","64","776","9.5215","41","17","41","68.3333","18","99","101.0204","101","2703","7.9383","99","17","41","68.3333","20","104","96.2963","Won"
"548328","134","9","4","23","7.6667","0","3","11","91.6667","1","33","157.1429","4","17","178","8.2791","13","17","212","151.4286","15","117","121.8750","28","747","8.1639","31","21","326","138.7234","22","304","116.9231","Won"
"548317","164","31","1","26","8.6667","0","2","51","118.6047","5","1","50.0000","0","15","138","7.8113","9","49","597","145.9658","12","70","120.6897","34","814","7.0375","27","83","1695","117.3823","13","88","107.3171","Won"
"548368","182","38","7","22","7.3333","0","2","74","132.1429","9","39","134.4828","3","12","158","13.3521","7","29","394","172.8070","82","1126","161.7816","46","825","9.1837","27","95","2427","109.6701","153","3222","144.2902","Won"
"501213","175","39","2","19","6.3333","0","1","3","75.0000","0","2","50.0000","0","26","360","11.0769","13","1","3","60.0000","11","74","125.4237","40","1062","8.1379","36","1","3","60.0000","16","121","108.0357","Won"
"501273","175","12","6","29","9.6667","0","4","72","153.1915","10","16","228.5714","2","25","223","8.1091","9","50","865","174.7475","57","637","157.6733","34","894","6.9035","34","189","5376","137.9169","67","975","142.7526","Lost"
"598052","178","5","6","19","6.3333","2","3","27","245.4545","3","10","200.0000","2","23","289","8.4175","19","40","397","151.5267","28","429","192.3767","26","731","7.6678","31","66","880","129.0323","102","2584","134.1641","Lost"
"598070","136","35","2","8","2.6667","1","0","16","200.0000","2","2","40.0000","0","81","895","8.4700","55","10","79","183.7209","6","12","40.0000","95","2583","7.1027","105","12","116","173.1343","6","18","47.3684","Won"
"598076","132","10","4","15","5.0000","2","1","42","155.5556","5","11","100.0000","2","8","112","13.4400","4","37","606","164.6739","39","439","157.3477","19","354","9.0000","14","63","1400","125.8993","45","527","136.8831","Lost"
"598059","183","19","4","11","3.6667","4","1","14","200.0000","2","18","225.0000","3","59","941","10.9419","48","20","116","145.0000","56","663","150.3401","79","2447","8.9307","88","20","126","141.5730","82","1150","121.4361","Won"
"419141","181","3","6","31","10.3333","1","5","62","144.1860","7","6","200.0000","1","64","776","9.5215","41","7","123","178.2609","20","363","189.0625","101","2703","7.9383","99","36","1001","134.9057","45","971","128.2695","Lost"
"829798","163","16","6","30","10.0000","0","6","20","90.9091","2","60","193.5484","10","52","704","11.1158","17","37","428","144.5946","47","544","141.2987","90","2681","8.3564","73","69","1373","120.7564","75","1141","125.7993","Won"
"829800","235","54","4","37","12.3333","1","4","2","100.0000","0","68","128.3019","8","50","484","9.6478","26","6","42","175.0000","5","56","155.5556","98","2782","7.8366","124","6","54","114.8936","29","1079","127.2406","Won"
"829794","158","5","6","11","5.5000","1","0","20","285.7143","3","30","166.6667","3","110","1876","9.6287","108","61","950","181.6444","76","930","167.8700","137","3869","8.5597","175","74","1351","159.8817","149","3659","126.6967","Lost"
"336019","198","27","3","7","7.0000","1","1","68","178.9474","10","1","100.0000","0","12","123","9.4615","9","31","387","155.4217","27","50","71.4286","27","458","8.7516","17","52","985","118.3894","28","52","68.4211","Won"
"336039","156","20","4","31","10.3333","0","4","3","100.0000","0","1","50.0000","0","28","217","7.7964","18","4","32","139.1304","38","160","108.1081","42","1089","6.7710","49","7","49","84.4828","40","171","102.3952","Won"
"1082618","160","17","5","28","9.3333","0","4","13","130.0000","2","52","144.4444","8","59","941","10.9419","48","61","950","181.6444","84","1478","183.8308","79","2447","8.9307","88","74","1351","159.8817","194","5230","131.0449","Won"
"1082647","162","30","2","28","9.3333","3","4","14","155.5556","1","12","133.3333","1","34","529","10.6154","23","11","35","100.0000","17","56","114.2857","44","1355","9.0233","50","11","40","100.0000","20","85","123.1884","Won"
"1082625","153","11","2","16","16.0000","0","3","19","118.7500","2",NULL,NULL,NULL,"64","776","9.5215","41","33","427","168.1102","11","35","100.0000","101","2703","7.9383","99","57","1000","142.4501","11","40","100.0000","Lost"
"548349","190","53","5",NULL,NULL,NULL,NULL,"3","100.0000","0","82","154.7170","12","12","123","9.4615","9","11","74","125.4237","26","556","208.2397","27","458","8.7516","17","16","121","108.0357","131","4793","150.9606","Won"
"548320","165","48","2","17","8.5000","1","1","23","100.0000","1","8","200.0000","1","28","312","9.6495","14","41","262","115.9292","24","108","100.0000","62","1676","7.5723","66","42","310","113.1387","27","117","83.5714","Won"
"501226","164","25","1","24","8.0000","1","5","55","130.9524","7","0","0.0000","0","41","542","10.6623","28","39","422","153.4545","4","21","95.4545","63","1733","7.6795","82","65","1441","119.2881","4","21","95.4545","Won"
"548336","163","4","5","24","8.0000","0","3","3","75.0000","0","1","50.0000","0","23","339","9.8261","18","7","80","123.0769","11","74","125.4237","23","707","7.8994","31","9","123","123.0000","16","121","108.0357","Lost"
"829770","134","17","1","9","4.5000","3","0","24","109.0909","2","2","200.0000","0","110","1876","9.6287","108","17","212","151.4286","4","22","100.0000","137","3869","8.5597","175","21","326","138.7234","4","22","100.0000","Won"
"829728","165","6","7","26","8.6667","1","1","76","138.1818","8","54","180.0000","8","2","30","10.5882","0","37","536","173.4628","42","841","209.7257","2","63","10.8000","1","182","4607","130.5839","61","1517","183.6562","Lost"
"829796","183","8","3","50","16.6667","1","9","4","100.0000","0","12","150.0000","2","13","243","11.2154","10","4","22","100.0000","67","424","123.6152","22","636","9.2621","21","4","22","100.0000","75","584","111.8774","Lost"
"419145","184","42","3","28","9.3333","1","4","12","171.4286","2","5","166.6667","1","71","775","9.5876","41","18","200","168.0672","5","19","135.7143","150","3907","7.4160","169","82","2170","115.5485","6","34","130.7692","Won"
"419133","183","31","2","29","9.6667","3","4","7","100.0000","1","27","135.0000","3","4","51","10.2000","4","32","163","107.9470","72","1265","192.5419","10","263","8.4839","14","33","167","104.3750","184","5873","131.0645","Won"
"419167","184","39","2","25","8.3333","0","3","5","250.0000","1","30","103.4483","2","9","132","9.4286","7","32","163","107.9470","24","312","159.1837","10","306","7.8462","19","33","167","104.3750","54","1017","124.3276","Won"
"419162","191","65","1","15","5.0000","1","0",NULL,NULL,NULL,"5","55.5556","0","11","156","11.1429","7","14","34","80.9524","41","262","115.9292","18","558","9.4576","14","15","35","74.4681","42","310","113.1387","Won"
"419156","151","17","2","31","10.3333","1","3","1","50.0000","0","4","66.6667","0","31","434","9.5036","27","14","34","80.9524","41","262","115.9292","37","1085","7.8245","47","15","35","74.4681","42","310","113.1387","Won"
"548358","150","18","3","24","8.0000","2","3","34","136.0000","3","2","66.6667","0","4","60","12.0000","3","31","425","155.1095","42","180","96.2567","5","171","9.5000","6","41","724","126.3525","42","183","94.3299","Won"
"548380","136","38","2","12","4.0000","1","0","1","50.0000","0","2","66.6667","0","99","1089","7.7693","68","3","10","71.4286","42","180","96.2567","119","3219","6.9201","143","3","10","71.4286","42","183","94.3299","Won"
"548367","173","46","1","23","7.6667","3","3","4","100.0000","0","21","91.3043","1","80","1172","10.7032","62","2","12","133.3333","43","684","166.4234","104","3037","8.5670","127","2","12","133.3333","86","2343","130.4566","Won"
"548335","164","21","4","23","7.6667","1","1","27","128.5714","1","1","50.0000","0","110","1876","9.6287","108","31","425","155.1095","42","180","96.2567","137","3869","8.5597","175","41","724","126.3525","42","183","94.3299","Won"
"548327","155","10","7","14","7.0000","1","2","34","170.0000","5","73","130.3571","8","11","81","7.7143","11","43","684","166.4234","2","45","160.7143","17","511","9.0442","22","86","2343","130.4566","29","604","132.7473","Lost"
"829816","199","16","2","18","6.0000","3","2","13","130.0000","2","22","244.4444","5","58","797","8.6007","54","29","313","147.6415","38","160","108.1081","70","1981","8.0311","90","46","748","127.4276","40","171","102.3952","Won"
"829810","171","12","4",NULL,NULL,NULL,NULL,"52","144.4444","7","1","25.0000","0","48","552","10.6154","29","82","1126","161.7816","67","424","123.6152","92","1975","8.9434","71","153","3222","144.2902","75","584","111.8774","Won"
"598067","168","39","1","18","6.0000","2","0","11","157.1429","1","3","60.0000","0","110","1876","9.6287","108","38","160","108.1081","7","12","42.8571","137","3869","8.5597","175","40","171","102.3952","7","12","42.8571","Won"
"598033","171","22","5","34","11.3333","0","4","49","175.0000","7","11","157.1429","2","63","620","8.9855","39","3","79","225.7143","6","55","125.0000","163","4330","7.9938","164","8","193","136.8794","13","169","113.4228","Won"
"598006","165","9","6","29","9.6667","1","2","1","100.0000","0","6","150.0000","0","24","402","9.1364","20","19","159","129.2683","42","841","209.7257","25","789","8.2188","36","28","409","114.2458","61","1517","183.6562","Won"
"598011","209","56","2","24","8.0000","1","2","1","25.0000","0","17","212.5000","3","48","552","10.6154","29","17","41","68.3333","20","116","145.0000","92","1975","8.9434","71","17","41","68.3333","20","126","141.5730","Won"
"734052","226","40","3","45","15.0000","2","9","0","0.0000","0","28","112.0000","3","25","312","11.0118","16","22","88","104.7619","141","2769","177.5000","33","1045","8.4048","43","25","122","104.2735","182","4631","137.3776","Won"
"733992","231","64","4","5","5.0000","1","0","1","100.0000","0",NULL,NULL,NULL,"14","153","10.6744","3","25","244","131.8919","47","309","123.1076","25","655","8.0533","20","38","514","109.3617","55","412","110.4558","Won"
"734008","148","12","5","25","8.3333","1","2","10","200.0000","1","15","115.3846","1","49","802","10.3041","42","103","1102","145.9603","141","2769","177.5000","60","1849","8.9612","76","136","2159","127.4498","182","4631","137.3776","Lost"
"733986","178","11","8","34","11.3333","0","5","46","176.9231","7","0","0.0000","0","59","941","10.9419","48","50","865","174.7475","141","2769","177.5000","79","2447","8.9307","88","189","5376","137.9169","182","4631","137.3776","Lost"
"734000","157","11","4","29","14.5000","1","5","10","111.1111","0",NULL,NULL,NULL,"48","552","10.6154","29","141","2769","177.5000","47","309","123.1076","92","1975","8.9434","71","182","4631","137.3776","55","412","110.4558","Lost"
"980976","181","25","5","23","7.6667","1","2","6","85.7143","0","0","0.0000","0","60","731","9.9007","41","34","432","170.7510","33","565","218.1467","92","2686","7.8347","117","42","551","158.3333","68","2091","152.6277","Won"
"336025","194","15","4","15","5.0000","2","1","9","225.0000","1","1","100.0000","0","71","775","9.5876","41","20","169","140.8333","27","50","71.4286","150","3907","7.4160","169","25","375","119.0476","28","52","68.4211","Won"
"336029","178","32","3","25","8.3333","0","4",NULL,NULL,NULL,"9","225.0000","1","64","794","9.0398","63","27","50","71.4286","2","10","125.0000","88","2537","7.9780","121","28","52","68.4211","2","11","122.2222","Won"
"980998","206","81","1","15","7.5000","2","2","2","66.6667","0","1","20.0000","0","19","146","7.8919","10","24","108","100.0000","17","30","46.1538","69","1530","7.3735","49","27","117","83.5714","19","39","45.3488","Won"
"981008","158","11","6","24","8.0000","0","3","1","100.0000","0","74","132.1429","9","100","1446","9.0753","83","28","429","192.3767","19","272","181.3333","121","3327","7.4016","146","102","2584","134.1641","66","1480","128.5838","Lost"
"1082639","167","20","4","26","8.6667","0","4","7","175.0000","1","7","233.3333","1","60","731","9.9007","41","13","160","142.8571","11","48","106.6667","92","2686","7.8347","117","21","303","135.2679","11","63","95.4545","Won"
"1082608","168","9","5","17","8.5000","0","2","3","100.0000","0","61","129.7872","6","71","775","9.5876","41","11","48","106.6667","48","605","152.7778","150","3907","7.4160","169","11","63","95.4545","134","3278","122.0857","Lost"
"1082644","173","14","2","18","6.0000","2","1","3","100.0000","0","2","66.6667","0","30","393","11.5024","20","38","160","108.1081","4","12","92.3077","60","1340","9.2520","45","40","171","102.3952","5","12","80.0000","Won"
"501233","141","2","8","19","6.3333","0","2","33","143.4783","3","59","137.2093","7","11","193","10.4324","5","50","865","174.7475","39","422","153.4545","15","416","7.9238","16","189","5376","137.9169","65","1441","119.2881","Lost"
"501249","205","101","1","14","7.0000","0","2","1","100.0000","0","0","0.0000","0","11","155","11.9231","5","51","294","113.5135","1","0","0.0000","16","477","9.9375","8","57","340","108.9744","1","0","0.0000","Won"
"501211","188","2","6","22","11.0000","0","3","15","150.0000","2","120","190.4762","21","19","209","9.5725","11","84","1162","169.3878","2","46","209.0909","57","1474","8.1512","50","176","3823","129.9456","23","501","121.0145","Lost"
"419128","171","48","4","29","9.6667","4","4","6","75.0000","0","13","76.4706","1","80","1172","10.7032","62","47","309","123.1076","57","637","157.6733","104","3037","8.5670","127","55","412","110.4558","67","975","142.7526","Won"
"419164","192","16","6","27","9.0000","0","5","36","144.0000","4","14","200.0000","2","64","776","9.5215","41","141","2769","177.5000","57","637","157.6733","101","2703","7.9383","99","182","4631","137.3776","67","975","142.7526","Lost"
"419126","136","10","4","15","7.5000","0","2","7","77.7778","0","0","0.0000","0","64","776","9.5215","41","57","637","157.6733","47","309","123.1076","101","2703","7.9383","99","67","975","142.7526","55","412","110.4558","Lost"
"419134","177","22","4","15","5.0000","1","1","2","100.0000","0",NULL,NULL,NULL,"43","465","9.1176","25","5","25","86.2069","4","12","66.6667","75","1944","7.7450","73","8","51","100.0000","4","12","66.6667","Won"
"548329","195","69","1","34","11.3333","1","5","5","125.0000","1","6","85.7143","0","20","272","10.1366","17","8","49","108.8889","9","20","68.9655","23","639","8.1057","31","10","59","103.5088","9","20","68.9655","Won"
"548381","132","20","3","21","7.0000","1","2","2","100.0000","0","7","116.6667","1","13","169","10.0396","11","15","91","156.8966","41","262","115.9292","20","400","9.1603","19","17","128","137.6344","42","310","113.1387","Won"
"548332","182","21","6","30","10.0000","1","4","29","145.0000","2","16","160.0000","2","64","794","9.0398","63","37","428","144.5946","73","1662","225.8152","88","2537","7.9780","121","69","1373","120.7564","156","4862","152.6531","Lost"
"829722","177","30","4","30","10.0000","1","4","33","173.6842","6","54","284.2105","9","13","243","11.2154","10","6","42","175.0000","73","620","153.0864","22","636","9.2621","21","6","54","114.8936","86","829","139.3277","Won"
"829752","190","43","2","10","10.0000","1","2","1","16.6667","0","9","112.5000","1","23","225","8.7097","10","20","86","89.5833","73","620","153.0864","44","1095","8.3059","28","20","88","88.8889","86","829","139.3277","Won"
"548370","170","55","1","8","8.0000","0","0","6","85.7143","0","2","50.0000","0","8","97","9.7000","3","13","78","102.6316","17","41","68.3333","63","763","7.7071","28","14","113","105.6075","17","41","68.3333","Won"
"548356","120","12","4","14","4.6667","1","2","40","129.0323","5","3","100.0000","0","41","542","10.6623","28","25","244","131.8919","42","180","96.2567","63","1733","7.6795","82","38","514","109.3617","42","183","94.3299","Won"
"548353","186","23","6","23","7.6667","1","4",NULL,NULL,NULL,"46","184.0000","5","6","71","10.1429","6","25","244","131.8919","43","684","166.4234","9","300","8.8235","12","38","514","109.3617","86","2343","130.4566","Won"
"392236","188","6","7","19","9.5000","0","2","69","168.2927","8","21","210.0000","3","21","192","8.9302","8","37","606","164.6739","43","528","162.4615","69","1139","7.5264","30","63","1400","125.8993","97","1979","132.1095","Lost"
